text1,text2,pred,truth
go_out,copper pheasant (Syrmaticus soemmerringii),0.1017,False
(making a) full comeback,banyan,0.02869,False
lubrication,sharing one's lot with another,0.1733,False
(cosmetic) face pack,face mask,0.7207,True
mistpouffer,binomial equation,-0.0784,False
streak,wise and clear-sighted,-0.03452,False
difference,private ownership,0.0878,False
somewhat ashamed,black sake (presented as an offering to the gods),0.0452,False
to usher in,spring and autumn clothing,-0.2375,False
gist,inessential,-0.01388,False
to perish,to pass away,0.77,True
saltinbocca,positive,-0.02426,False
close-haul,far,0.2076,False
to interweave,"tea stains (on teeth, cups, etc.)",-0.1123,False
online sign-up,mistaken view,-0.1082,False
fortune-telling using animal bones,headquarter shift,-0.02786,False
decentralization,hand_down,0.0594,False
eyebrow,aggravation,-0.03836,False
Japanese wooden clogs,weapon,0.03876,False
advice,various languages,-0.06805,False
"reserved (behaviour, attitude, etc.)",agitate,-0.11115,False
modest,reserved,0.6377,True
scene,view,0.6294,True
effective sensitivity,to pass,-0.1164,False
body-positive,opportunity,-0.01413,False
appearance,look_for,0.714,True
spiritual awakening,arrangements,0.10626,False
just,proper,0.561,True
overstatement,to make waves,-0.07434,False
WordStar (word processor application),to manipulate skillfully,-0.01211,False
Japanese toad (Bufo japonicus),effective group ID,-0.03616,False
swim bladder,gley,0.06854,False
(one's) speech,(one's) speech,1.001,True
vowel gradation,order,0.3245,False
auxiliary inflecting word,"in Japanese, auxiliary verbs and adjectives",0.5596,True
ordinary,(the three) Baltic states,-0.0658,False
back issue (of a publication),trituration,0.00842,False
to retreat,congregation,-0.1482,False
to be well-known,spring clothing,0.03143,False
opposition,revolt,0.611,True
iodine-131,double-pointed nail,0.002583,False
to be leaked,to be passed along,0.605,True
active,extinct,0.09546,False
indexed file,looking down,-0.10565,False
unlawful act by virtue of statute,timing is everything,0.00427,False
pseudohyperaldosteronism,pseudohyperaldosteronism,1.0,True
cracks,on no account,-0.0875,False
straddling fish stocks,taking medicine,-0.0977,False
encryption key,contraposition,-0.05823,False
diversion (to pass time),recreation,0.744,True
on the roof,gift inter vivos,0.05847,False
all over the world,unremarkably,-0.03674,False
hoarse voice,method of,0.01491,False
ChatGPT (chatbot developed by OpenAI),"""Helping Hands"" comedy performance",0.02313,False
"expansion pack (for a video game, collectable card game, etc.)","free trial (of a service, software, course, etc.)",0.0478,False
each party,each faction,0.8516,True
to beat up (till unable to stand),grogan,0.0409,False
rise,lie_down,0.02766,False
include,absent,0.03668,False
directions,Grand Eunuch (former Chinese government title),-0.02083,False
mark_down,to confess,-0.1687,False
entrails,guts,0.5703,True
about that much,to yield to,0.0662,False
to simmer,example,-0.10333,False
resources,certain person,0.01888,False
yellow press,automatic transmission,-0.02574,False
vote_out,grade,0.3389,False
penurious or spiteful old woman,virago,0.5806,True
untanned pelt,answer,0.07025,False
balding head,theme song,-0.01915,False
oh,left,0.03119,False
(judicial) denial,Al Jazeera,-0.00632,False
disposal (esp. sale of goods),shining,0.138,False
alive,champion,0.08545,False
unadjusted,defile,0.26,False
conditional (clause),backward recovery,0.001034,False
upholding one's moral code,incomplete set,-0.2306,False
Otocyon (genus containing the bat-eared fox),sorry,0.002481,False
protocol,fixed-head disk,-0.0589,False
break_even,avenue,-0.11285,False
unnecessary,unneeded,0.683,True
without straining oneself,fresh meat,0.04614,False
every,go_under,-0.02132,False
extend_to,last stop,0.1726,False
principle of punitive justice,belief that crimes deserve suitable punishment,0.739,True
disciples,high noon,0.1241,False
excitation,cause_to_sleep,0.11115,False
can't get anything done,pride,-0.1531,False
yen exchange,circular motion,-0.03017,False
civilian,to be incredibly good (e.g. for a child),-0.0809,False
outcome,development,0.5767,True
cayenne pepper,disallow,0.03027,False
pumped storage,hydrology,0.10925,False
immodest,marker,0.007122,False
experienced,feel_for,0.663,True
bitter,regrettable,0.6997,True
front cover,front cover,1.0,True
deep and remote,to talk casually,0.004433,False
honest,scowl,-0.06046,False
marriage tie,superrealism,0.0596,False
zero (of a function),descendant,-0.08417,False
view,leave,0.0774,False
downhill (hole),DDF,0.1393,False
informant,informant,0.9995,True
attack at the moment an opponent recovers from a knockdown,attack at the moment an opponent recovers from a knockdown,0.9995,True
put_across,to patrol,-0.10846,False
past hope,AGI,0.06085,False
den of vice,The Belt and Road Initiative (Chinese development strategy),0.04584,False
haptophyte,to live long is to outlive much,-0.0838,False
right away,study room,0.00846,False
to steal another's lover,polar region,-0.0348,False
immobiliser (electronic device that prevents an automobile engine from running without the key),third year of junior high school,0.02493,False
look_on,to shut in,-0.1936,False
serious relationship (esp. one with the prospect of marriage),invariant mass,-0.0981,False
coordinate system,obtrusive,0.04443,False
third (interval),approbation,-0.00513,False
servant boy,women's article,-0.0763,False
linkage,interaction,0.7446,True
someone who has become overly cautious due to a bad experience,KWIC,-0.1283,False
riser shaft,postulate,-0.0759,False
Polish (language),Raetsu (supposed Malay peninsula country during the Tang dynasty),-0.00924,False
allowing only one interpretation,chenille,-0.02803,False
to make do with (without),fresh,-0.1979,False
unrivaled sphere of activity (unrivalled),close-cropped head,0.11694,False
to find fault with,"mechanical device for opening and closing (shutters, gates, etc.)",-0.0617,False
specified partner,smooth talking,-0.1746,False
folk art,school gazette,0.3042,False
model house,indirect,0.0004513,False
no more than,"local warriors, or provincial or district officials, who developed paddy field lands",-0.08344,False
gradual progression,to ignore (someone),-0.1998,False
revelry,Malay,-0.001328,False
chewing power,chewing power,0.9995,True
cartwright,useless words,-0.0772,False
"klesha (polluting thoughts such as greed, hatred and delusion, which result in suffering)",disagreement,-0.0652,False
net weight,sharing the same concern,0.0972,False
solemn,all alike,-0.0035,False
Goryū Shinto (sect of amalgamated Shinto),manteau,0.05566,False
rotor,to inform,-0.07434,False
codetermination law,origin,-0.1597,False
fake,ponderous,0.02339,False
Yugoslavia,Nichiren chant,-0.002151,False
even if ...,even if ...,1.001,True
incompatible,aspite,0.01396,False
lesser (of equal court ranks),avoiding (something unpleasant),-0.02126,False
unprogrammed cellphone,macron,0.1465,False
helmet,hard hat,0.627,True
Béarnaise sauce,firing,0.002842,False
XML,back,-0.04962,False
Recovery Management Support,end,-0.0583,False
example (e.g. set a bad example),is,0.087,False
Bastille Day (July 14),particularly,0.03693,False
historical philosophy,to put into order,0.09717,False
ruler and ruled,ruler and ruled,1.0,True
conclusion,beginning,0.088,False
rise_up,contract,0.0914,False
learned helplessness,travel,-0.02115,False
each house,space-time,0.02101,False
large fish,New Year's resolution,-0.00297,False
end,to take up,-0.168,False
acrobatic dance,ōban-yaki,0.1979,False
lazy,accelerate,0.014496,False
China,gap,0.1626,False
wedge turn,to stand in a row (e.g. shops on a street),0.1348,False
Treaty of Aigun (1858),homatropine,-0.06836,False
studying under,to (completely) become,0.0688,False
Egyptian civilization (civilisation),killing by running over (with a car or train),-0.03894,False
(used) item in great condition,progression,-0.01962,False
phonograph wax cylinder,reverence,-0.04248,False
emergency stairs,at the latest,0.1631,False
wear_off,Japanese Society for Therapeutic Radiology and Oncology,0.03662,False
bring it on,holy wafer,0.1133,False
to spoil,reach_into,-0.1544,False
debt of gratitude,Ura-Hara fashion,-0.1316,False
prescription drugs,to put on (the wrong shoes),0.0932,False
commission,commission,1.0,True
vertical circle,the Creation,-0.01859,False
pair,set_apart,0.645,True
to insert (e.g. a flyer in a newspaper),crude,-0.02151,False
error bar (on a graph),offer of an illegal profit,0.00281,False
striking,graphic primitive,0.05084,False
fondness (of someone),clue,0.1748,False
trunk,office desk with drawers on one side,0.0968,False
Clipperton angelfish (Holacanthus limbaughi),Advent calendar,-0.1078,False
disowning,(cat's) litter box,-0.1929,False
vague remarks,mediocrity,0.2947,False
having no influence,unimportant,0.5186,True
stenographer,to open up unbroken land,-0.1588,False
foe,form of astrology based on the Xiuyaojing,-0.07794,False
diagonalisation,break,-0.01852,False
proficiency,proficiency,1.0,True
revue,peerage,0.2014,False
temporary reception center,pale light,0.01392,False
appointment on trial (probation),to give in,-0.10535,False
I'll tell you what,Fruche (instant dessert),0.2207,False
unrefined,shrub,0.02957,False
pillow money,pillow tip,0.679,True
fast (asleep),logic,-0.2026,False
central library,I hear that,0.03653,False
ambitious undertaking,ambitious undertaking,1.0,True
style of poetry,financial authorities,-0.1085,False
partitive,returning to one's base (after a fly ball),0.04404,False
thatching,contract for difference,-0.1097,False
rhinoplasty,bring_on,-0.04382,False
delay in performance,"(wearing, etc. something) elegantly",-0.068,False
geothermal energy,poorly made,-0.04382,False
cultivation,planimeter,-0.2025,False
to slide down,verbalizing,-0.156,False
promoting,demote,-0.02989,False
immersed in,crazy about,0.5483,True
lead holder,clutch pencil,0.18,False
opening (a gambling house),one-track mind,0.006756,False
Qinghai Normal University,self-censorship,0.00905,False
external genitals,flood damage,-0.1776,False
whiteout (weather),debtor,0.1114,False
middle,Brasilia (Brazil),0.03955,False
colonist,immigrant,0.6274,True
cockroach,inelasticity,0.0513,False
uncomfortable,sincere,0.0985,False
vigor,vigor,0.9995,True
mounting,girls' high school,0.1057,False
cake,dark,0.01256,False
mushroom ring,stone Buddhist image,0.2448,False
disorderliness,(Japanese) system of lifetime employment,-0.1102,False
being left speechless,grhapati (layman; sometimes used as a posthumous suffix),-0.0402,False
spontaneously,deliberately,0.05707,False
speaker,when,0.01318,False
unnaturally,back,0.1592,False
"indicates emotion, admiration, emphasis, etc.",Morinomiya University of Medical Sciences,-0.002176,False
third place,meteorological satellite,-0.0784,False
being offended,night lamp,-0.00964,False
reassignment,infinitude,-0.08545,False
blue wren,heavily,-0.0905,False
engine,gemmail,0.0411,False
Boolean,pharyngotympanic tube,-0.01703,False
to this day,purification ceremony in which sparks are struck in the direction of someone (oft. for good luck),-0.013695,False
to have no engagements,silicic acid,-0.0467,False
one-parent family,one-parent family,1.001,True
rank-and-file employee,rank-and-file employee,1.0,True
radio car,baby colic (esp. in the evening),0.0994,False
tide_over,come_with,0.432,False
to resound,to be heard far away,0.3855,True
wing,torch,0.3765,False
Japanese syllable table,evil thought,-0.002378,False
hardcore,hopeless,0.2954,False
acting official,smut,0.12305,False
insurance payout for death or injury while wearing a seatbelt,to spend money,0.07635,False
glassy,"coarse, low-grade tea",-0.0574,False
cosmological constant,midsummer,0.1719,False
standings,standings,0.9995,True
strike-slip,soprano clef,-0.00515,False
3D computer graphics,Himalayan mole (Euroscaptor micrura),-0.003464,False
to begin to turn,extensional boundary,0.04288,False
after some time,communist government,0.02138,False
castration,"Order of the Sacred Treasure, Gold and Silver Rays",-0.0742,False
to prepare (esp. ingredients for brewing),post-impressionism,-0.1166,False
"to bend (a piece of wood, etc.)",to bow,0.568,True
"fatigue (of metal, etc.)",total exhaustion,0.4944,False
sociable,incoherent,-0.010124,False
article for sale,physical beauty,0.07526,False
to shine,transfer-restricted stock,-0.0956,False
to remember,boiling water,-0.0424,False
fragrant olive (Osmanthus fragrans),fragrant olive (Osmanthus fragrans),0.9995,True
fracture,lover,0.0902,False
osteosarcoma,flesh and bones,0.07086,False
great harm (esp. to a person),low-budget,-0.04968,False
cowhide,admit,0.04117,False
cowardly,manly,-0.0665,False
drum,leaving half-read,-0.03677,False
coalition government,to receive,-0.03735,False
fall_asleep,excuse me for interrupting you when you are so busy,-0.0894,False
"jellied dessert made of beaten egg white, agar and sugar",charcoal,0.0721,False
hard problem,level,0.02191,False
politeness marker,brothel madam,0.0337,False
great help,tail and fins,0.1289,False
